2015-05-08;"SEM SELO";COLETIVO;;;8;Centro;SE;CONSOLACAO
2015-05-08;"SEM SELO";COLETIVO;;;1;Oeste;PINHEIROS;PINHEIROS
2015-05-08;"SEM SELO";COLETIVO;Branca;Masculino;4;Centro;SE;SE
2015-05-08;"SEM SELO";INDIVIDUAL;Amarela;Feminino;3;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2015-05-08;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-09;"SEM SELO";INDIVIDUAL;;;4;"Leste 2";"ERMELINO MATARAZZO";"ERMELINO MATARAZZO"
2015-05-09;"SEM SELO";INDIVIDUAL;Branca;;3;Oeste;LAPA;LAPA
2015-05-09;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Centro;SE;"SANTA CECILIA"
2015-05-09;"SEM SELO";INDIVIDUAL;Parda;Masculino;4;;;
2015-05-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-09;"SEM SELO";COLETIVO;;;;"Leste 1";PENHA;CANGAIBA
2015-05-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-09;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-10;"SEM SELO";INDIVIDUAL;Parda;Feminino;3;;;
2015-05-10;"SEM SELO";INDIVIDUAL;;Masculino;3;Centro;SE;REPUBLICA
2015-05-10;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Norte 1";PIRITUBA;PIRITUBA
2015-05-10;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-10;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;CONSOLACAO
2015-05-10;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;"SANTA CECILIA"
2015-05-10;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;CONSOLACAO
2015-05-10;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Oeste;BUTANTA;"VILA SONIA"
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Oeste;PINHEIROS;"ITAIM BIBI"
2015-05-11;"SEM SELO";COLETIVO;;;5;Oeste;BUTANTA;BUTANTA
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;Indígena;Masculino;4;Centro;SE;LIBERDADE
2015-05-11;"SEM SELO";INDIVIDUAL;;;5;Centro;SE;CONSOLACAO
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;Centro;SE;SE
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;SE
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;SE
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Oeste;BUTANTA;BUTANTA
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;5;Oeste;BUTANTA;"RIO PEQUENO"
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Oeste;PINHEIROS;"ALTO DE PINHEIROS"
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;SE
2015-05-11;"SEM SELO";COLETIVO;;;8;Oeste;PINHEIROS;"ITAIM BIBI"
2015-05-11;"SEM SELO";COLETIVO;;;1;Oeste;PINHEIROS;"ALTO DE PINHEIROS"
2015-05-11;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Leste 2";"SAO MATEUS";"SAO MATEUS"
2015-05-11;"SEM SELO";INDIVIDUAL;;;;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;0;Oeste;PINHEIROS;"ITAIM BIBI"
2015-05-11;"SEM SELO";COLETIVO;;;4;Oeste;BUTANTA;BUTANTA
2015-05-11;"SEM SELO";COLETIVO;Branca;Masculino;3;Oeste;PINHEIROS;PINHEIROS
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Sul 1";IPIRANGA;SACOMA
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;"SANTA CECILIA"
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;"Sul 1";IPIRANGA;SACOMA
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;LIBERDADE
2015-05-11;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Norte 1";PIRITUBA;PIRITUBA
2015-05-11;"SEM SELO";COLETIVO;;;4;Centro;SE;CAMBUCI
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Oeste;LAPA;PERDIZES
2015-05-11;"SEM SELO";COLETIVO;;;1;Oeste;LAPA;PERDIZES
2015-05-11;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Leste 2";"SAO MATEUS";"SAO MATEUS"
2015-05-11;"SEM SELO";COLETIVO;;;4;"Leste 2";"ERMELINO MATARAZZO";"ERMELINO MATARAZZO"
2015-05-11;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Leste 2";"SAO MATEUS";"SAO MATEUS"
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2015-05-11;"SEM SELO";COLETIVO;;;5;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2015-05-11;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;Centro;SE;SE
2015-05-11;"SEM SELO";INDIVIDUAL;Parda;Masculino;;"Leste 2";"SAO MATEUS";"SAO MATEUS"
2015-05-11;"SEM SELO";INDIVIDUAL;;Masculino;4;Oeste;LAPA;PERDIZES
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;6;"Leste 1";ARICANDUVA;CARRAO
2015-05-11;"SEM SELO";COLETIVO;;;;Centro;SE;SE
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;;;
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Oeste;BUTANTA;MORUMBI
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";COLETIVO;;;2;;;
2015-05-11;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-11;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;1;Centro;SE;CONSOLACAO
2015-05-12;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;Centro;SE;"BELA VISTA"
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;Oeste;PINHEIROS;PINHEIROS
2015-05-12;"SEM SELO";COLETIVO;;;1;Oeste;LAPA;"VILA LEOPOLDINA"
2015-05-12;"SEM SELO";COLETIVO;;;8;Oeste;PINHEIROS;"JD PAULISTA"
2015-05-12;"SEM SELO";COLETIVO;;;1;Centro;SE;CONSOLACAO
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;5;Oeste;LAPA;PERDIZES
2015-05-12;"SEM SELO";COLETIVO;;;3;Oeste;LAPA;PERDIZES
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Preta;Feminino;2;"Norte 1";"CASA VERDE-CACHOEIRINHA";CACHOEIRINHA
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;1;"Norte 1";"CASA VERDE-CACHOEIRINHA";CACHOEIRINHA
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Norte 1";"CASA VERDE-CACHOEIRINHA";CACHOEIRINHA
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;Oeste;PINHEIROS;"JD PAULISTA"
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";COLETIVO;;;0;Oeste;LAPA;LAPA
2015-05-12;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;"Norte 2";SANTANA-TUCURUVI;SANTANA
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";COLETIVO;;;2;Oeste;PINHEIROS;"ALTO DE PINHEIROS"
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Sul 1";IPIRANGA;IPIRANGA
2015-05-12;"SEM SELO";COLETIVO;;;2;"Sul 1";IPIRANGA;CURSINO
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;6;Oeste;PINHEIROS;"ALTO DE PINHEIROS"
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Sul 1";IPIRANGA;CURSINO
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;SE
2015-05-12;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Norte 1";FREGUESIA-BRASILANDIA;"FREGUESIA DO O"
2015-05-12;"SEM SELO";INDIVIDUAL;;;8;Oeste;PINHEIROS;"ITAIM BIBI"
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Oeste;PINHEIROS;"ITAIM BIBI"
2015-05-12;"SEM SELO";COLETIVO;;;1;Oeste;LAPA;PERDIZES
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Sul 2";"CIDADE ADEMAR";"CID ADEMAR"
2015-05-12;"SEM SELO";INDIVIDUAL;;Masculino;6;Oeste;PINHEIROS;PINHEIROS
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;5;Centro;SE;REPUBLICA
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Oeste;PINHEIROS;PINHEIROS
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;"Norte 1";FREGUESIA-BRASILANDIA;"FREGUESIA DO O"
2015-05-12;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Norte 1";FREGUESIA-BRASILANDIA;"FREGUESIA DO O"
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;REPUBLICA
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Centro;SE;"BELA VISTA"
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Centro;SE;"BELA VISTA"
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;SE
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;SE
2015-05-12;"SEM SELO";COLETIVO;;;2;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";COLETIVO;;;1;Oeste;LAPA;PERDIZES
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Preta;;2;"Norte 2";JACANA-TREMEMBE;TREMEMBE
2015-05-12;"SEM SELO";INDIVIDUAL;Preta;Masculino;4;"Sul 1";"VILA MARIANA";SAUDE
2015-05-12;"SEM SELO";COLETIVO;;;1;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Parda;Feminino;0;;;
2015-05-12;"SEM SELO";COLETIVO;;;1;Oeste;LAPA;PERDIZES
2015-05-12;"SEM SELO";COLETIVO;;;7;;;
2015-05-12;"SEM SELO";COLETIVO;;;3;Centro;SE;"BELA VISTA"
2015-05-12;"SEM SELO";INDIVIDUAL;Preta;Feminino;0;"Norte 1";"CASA VERDE-CACHOEIRINHA";CACHOEIRINHA
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Preta;Masculino;5;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;Oeste;PINHEIROS;"JD PAULISTA"
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;Centro;SE;CONSOLACAO
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;"Norte 2";SANTANA-TUCURUVI;SANTANA
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;REPUBLICA
2015-05-12;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;Oeste;LAPA;PERDIZES
2015-05-12;"SEM SELO";COLETIVO;;;4;"Sul 1";IPIRANGA;IPIRANGA
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-12;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;"Leste 1";ARICANDUVA;"VILA FORMOSA"
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;1;"Sul 2";"CIDADE ADEMAR";"CID ADEMAR"
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Masculino;1;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;6;"Sul 1";"VILA MARIANA";SAUDE
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Feminino;;"Norte 1";"CASA VERDE-CACHOEIRINHA";LIMAO
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Centro;SE;"SANTA CECILIA"
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Feminino;0;Oeste;BUTANTA;BUTANTA
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Norte 1";PIRITUBA;PIRITUBA
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;6;Centro;SE;"BELA VISTA"
2015-05-13;"SEM SELO";INDIVIDUAL;Indígena;Masculino;4;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";COLETIVO;;;5;Centro;SE;"SANTA CECILIA"
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;;;
2015-05-13;"SEM SELO";COLETIVO;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Sul 2";"CAPELA DO SOCORRO";"CID DUTRA"
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2015-05-13;"SEM SELO";COLETIVO;;;3;Oeste;BUTANTA;"RIO PEQUENO"
2015-05-13;"SEM SELO";INDIVIDUAL;;;;"Sul 1";"VILA MARIANA";SAUDE
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Feminino;1;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;1;"Norte 1";PIRITUBA;JARAGUA
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Oeste;BUTANTA;"RIO PEQUENO"
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;"Sul 2";"CAMPO LIMPO";"CAPAO REDONDO"
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Feminino;6;Oeste;PINHEIROS;PINHEIROS
2015-05-13;"SEM SELO";COLETIVO;;;4;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Feminino;1;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;"Leste 1";SAPOPEMBA;SAPOPEMBA
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;"Norte 2";SANTANA-TUCURUVI;SANTANA
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";COLETIVO;;;6;Oeste;LAPA;LAPA
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Feminino;3;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;Centro;SE;"SANTA CECILIA"
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Feminino;5;Centro;SE;REPUBLICA
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;;;;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Feminino;3;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Feminino;2;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;"SANTA CECILIA"
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Leste 2";"CIDADE TIRADENTES";"CID TIRADENTES"
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Masculino;5;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Norte 2";JACANA-TREMEMBE;JACANA
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;Centro;SE;CONSOLACAO
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;Centro;SE;SE
2015-05-13;"SEM SELO";INDIVIDUAL;Amarela;Feminino;2;;;
2015-05-13;"SEM SELO";COLETIVO;;;3;Oeste;LAPA;"BARRA FUNDA"
2015-05-13;"SEM SELO";INDIVIDUAL;;;3;"Sul 2";"CAMPO LIMPO";"CAMPO LIMPO"
2015-05-13;"SEM SELO";INDIVIDUAL;Amarela;Masculino;3;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Preta;Masculino;2;"Leste 2";"SAO MATEUS";"SAO MATEUS"
2015-05-13;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Sul 2";"SANTO AMARO";"CAMPO GRANDE"
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;Oeste;LAPA;JAGUARE
2015-05-13;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;Centro;SE;"SANTA CECILIA"
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-13;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;6;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Sul 2";"M\'BOI MIRIM";"JD ANGELA"
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Leste 1";ARICANDUVA;CARRAO
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Feminino;3;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;4;;;
2015-05-14;"SEM SELO";COLETIVO;;;2;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";COLETIVO;;;1;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Oeste;LAPA;LAPA
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;1;"Norte 2";SANTANA-TUCURUVI;TUCURUVI
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;Feminino;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Masculino;3;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Oeste;PINHEIROS;"ALTO DE PINHEIROS"
2015-05-14;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;"Norte 1";FREGUESIA-BRASILANDIA;BRASILANDIA
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Masculino;1;"Sul 2";"M\'BOI MIRIM";"JD SAO LUIS"
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;"Sul 1";IPIRANGA;CURSINO
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Feminino;2;"Leste 1";PENHA;PENHA
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Masculino;0;Centro;SE;SE
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;2;"Leste 2";"SAO MATEUS";"SAO MATEUS"
2015-05-14;"SEM SELO";COLETIVO;;;6;Oeste;LAPA;PERDIZES
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Oeste;LAPA;"BARRA FUNDA"
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Centro;SE;CONSOLACAO
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";COLETIVO;;;4;Oeste;PINHEIROS;"JD PAULISTA"
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Masculino;0;"Leste 2";ITAQUERA;ITAQUERA
2015-05-14;"SEM SELO";INDIVIDUAL;Indígena;Feminino;2;"Leste 1";MOOCA;MOOCA
2015-05-14;"SEM SELO";COLETIVO;;;4;Centro;SE;REPUBLICA
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;Centro;SE;CONSOLACAO
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;Oeste;LAPA;LAPA
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";COLETIVO;;Feminino;0;Oeste;LAPA;LAPA
2015-05-14;"SEM SELO";COLETIVO;;Feminino;7;Oeste;LAPA;PERDIZES
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;3;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Oeste;PINHEIROS;PINHEIROS
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;1;"Norte 1";FREGUESIA-BRASILANDIA;"FREGUESIA DO O"
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Parda;Feminino;2;"Sul 2";"CAMPO LIMPO";"CAPAO REDONDO"
2015-05-14;"SEM SELO";INDIVIDUAL;;;4;Oeste;LAPA;PERDIZES
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";COLETIVO;;;1;Oeste;PINHEIROS;PINHEIROS
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Feminino;1;"Sul 2";"M\'BOI MIRIM";"JD SAO LUIS"
2015-05-14;"SEM SELO";INDIVIDUAL;Parda;Masculino;3;"Sul 1";JABAQUARA;JABAQUARA
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;;;
2015-05-14;"SEM SELO";COLETIVO;;;8;Oeste;LAPA;"BARRA FUNDA"
2015-05-14;"SEM SELO";COLETIVO;;;4;Centro;SE;SE
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Preta;Masculino;0;Oeste;BUTANTA;"RIO PEQUENO"
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;0;"Sul 1";"VILA MARIANA";"VILA MARIANA"
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;4;Oeste;BUTANTA;MORUMBI
2015-05-14;"SEM SELO";COLETIVO;;Masculino;7;"Norte 2";SANTANA-TUCURUVI;SANTANA
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;6;Centro;SE;SE
2015-05-14;"SEM SELO";COLETIVO;;;8;Oeste;LAPA;PERDIZES
2015-05-14;"SEM SELO";INDIVIDUAL;Parda;Masculino;2;Oeste;BUTANTA;"RIO PEQUENO"
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;3;"Sul 1";"VILA MARIANA";SAUDE
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Masculino;5;Oeste;PINHEIROS;"JD PAULISTA"
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;;;;;;
2015-05-14;"SEM SELO";INDIVIDUAL;Branca;Feminino;2;Oeste;BUTANTA;BUTANTA
